target_crate,shadow_crate,item_path,item_kind,gap_kind,matched_shadow_item,drift_confidence,notes
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyUvChannelParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyViewportParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyVisibilityRangeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyVolumetricFogParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyVolumetricLightParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyWireframe2dColorParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyWireframe2dConfigParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyWireframe2dParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyWireframeColorParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyWireframeConfigParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_plugin::BevyWireframeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowCameraDescriptor,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowCtx,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowDescribeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowEmitSpawnCodeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowNewCameraParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowSetHdrParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowSetOrthographicProjectionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowSetPerspectiveProjectionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowSetRenderTargetParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowSetTonemappingParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::render_workflow_plugin::BevyRenderWorkflowSetTransformParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::scene_plugin::BevySceneAddEntityParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::scene_plugin::BevySceneAddResourceParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::scene_plugin::BevySceneCtx,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::scene_plugin::BevySceneDescriptor,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::scene_plugin::BevySceneEmitRonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::scene_plugin::BevySceneEmitSpawnCodeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::scene_plugin::BevySceneEntityDescriptor,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::scene_plugin::BevySceneNewParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::scene_plugin::BevyScenePlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::scene_plugin::BevySceneValueDescriptor,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::sprite::CustomParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::sprite::CustomParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::sprite::WithColorParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::sprite::WithColorParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::sprite::WithFlipXParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::sprite::WithFlipXParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::sprite::WithFlipYParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::sprite::WithFlipYParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::text::NewTextFontParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::text::NewTextFontParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::text::WithFontSizeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::text::WithFontSizeParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::trait_factories::AssetToolsFactory,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::trait_factories::BundleToolsFactory,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::trait_factories::ComponentToolsFactory,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::trait_factories::DefaultFactory,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::trait_factories::DefaultParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::trait_factories::EventToolsFactory,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::trait_factories::PluginToolsFactory,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::trait_factories::ResourceToolsFactory,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::trait_factories::StatesToolsFactory,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::FromScaleConstructorParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::FromScaleConstructorParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::FromXyzConstructorParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::FromXyzConstructorParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::GlobalTransformPointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::GlobalTransformPointParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::MulTransformParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::MulTransformParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateLocalXParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateLocalXParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateLocalYParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateLocalYParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateLocalZParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateLocalZParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateXParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateXParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateYParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateYParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateZParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::RotateZParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::TransformPointParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::TransformPointParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::WithRotationParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::WithRotationParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::WithScaleParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::WithScaleParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::WithTranslationParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::transform::WithTranslationParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::BorderRadiusAllParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::BorderRadiusAllParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::HorizontalParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::HorizontalParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::PercentParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::PercentParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::PxParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::PxParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::UiRectAllParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::UiRectAllParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::VerticalParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::VerticalParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::VhParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::VhParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::VwParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::VwParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::WithBottomParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::WithBottomParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::WithLeftParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::WithLeftParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::WithRightParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::WithRightParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::WithTopParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui::WithTopParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui_plugin::BevyGridPlacementParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui_plugin::BevyUiButtonBundleParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui_plugin::BevyUiFlexContainerParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui_plugin::BevyUiGridContainerParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui_plugin::BevyUiImageParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui_plugin::BevyUiNodeLiteralParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui_plugin::BevyUiNodeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui_plugin::BevyUiPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui_plugin::BevyUiRectParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::ui_plugin::BevyUiTextParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::window::NewResolutionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
bevy,elicit_bevy,elicit_bevy::window::NewResolutionParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
chrono,elicit_chrono,elicit_chrono::naive_date_time::FormatStrParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
chrono,elicit_chrono,elicit_chrono::naive_date_time::FormatStrParamsStyle,Enum,InfrastructureExtra,,,"in shadow, not in target"
chrono,elicit_chrono,elicit_chrono::workflow::AddSecondsParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
chrono,elicit_chrono,elicit_chrono::workflow::AssertFutureParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
chrono,elicit_chrono,elicit_chrono::workflow::AssertInRangeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
chrono,elicit_chrono,elicit_chrono::workflow::ChronoWorkflowPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
chrono,elicit_chrono,elicit_chrono::workflow::ComputeDurationParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
chrono,elicit_chrono,elicit_chrono::workflow::ParseDateTimeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
csv,elicit_csv,elicit_csv::plugin::CsvCtx,Struct,InfrastructureExtra,,,"in shadow, not in target"
csv,elicit_csv,elicit_csv::plugin::CsvPlugin,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::BottomPanelParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::CollapsingParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::EmptyContainerParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::FrameParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::LeftPanelParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::MenuParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::PopupParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::RightPanelParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::ScrollAreaParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::TooltipParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::TopPanelParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::container_tools::WindowParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::fragment_tools::AppStateParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::fragment_tools::FormParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::fragment_tools::MessageEnumParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::fragment_tools::NativeAppParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::fragment_tools::SettingsPanelParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::fragment_tools::SidebarLayoutParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::fragment_tools::TabPanelParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::fragment_tools::TableParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::fragment_tools::ToolbarParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::fragment_tools::WebAppParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::input_tools::ClipboardSetParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::input_tools::EmptyInputParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::input_tools::FocusParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::input_tools::InputActionJson,Enum,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::input_tools::KeyParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::input_tools::ModifiersJson,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::input_tools::PointerButtonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::layout_tools::AddSpaceParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::layout_tools::ColumnsParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::layout_tools::EmptyLayoutParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::layout_tools::GridParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::layout_tools::HorizontalParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::layout_tools::IndentParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::layout_tools::VerticalParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::AlertDialogParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::ConfirmDialogParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::ContextMenuItemParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::ContextMenuParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::EmptyMenuParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::MenuActionJson,Enum,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::MenuPopupParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::MenuTooltipParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::ModalParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::NotificationParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::PopupBelowWidgetParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::TooltipAtPointerParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::menu_tools::TooltipRichParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::response_tools::ClickedNParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::response_tools::EmptyResponseParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::response_tools::ResponseInfoJson,Enum,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::response_tools::ResponseQueryJson,Enum,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::response_tools::SetEnabledParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::response_tools::ShowTooltipParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::ColorJson,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::ContainerJson,Enum,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::CornerRadiusJson,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::LayoutJson,Enum,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::MarginJson,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::RangeJson,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::RectJson,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::ResponseJson,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::StrokeJson,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::Vec2Json,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::serde_types::WidgetJson,Enum,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::AnimationTimeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::ButtonPaddingParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::ColorOverrideParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::DebugOptionsParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::EmptyStyleParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::InteractionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::MenuMarginParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::OverrideTextStyleParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::ResizeGripSizeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::ScrollBarWidthParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::SelectionParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::SetFontsParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::SetTextValignParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::SpacingParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::StyleIndentParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::StyleJson,Enum,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::TextCursorBlinkParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::TextCursorParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::VisualParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::WidgetStrokeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::WidgetVisualsParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::WindowRoundingParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::WindowShadowParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::style_tools::WindowStrokeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::ButtonParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::CheckboxParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::CodeEditorParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::CodeParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::ColorEditButtonHsvaParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::ColorEditButtonSrgbaParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::ColoredLabelParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::DragAngleParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::DragAngleTauParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
egui,elicit_egui,elicit_egui::widget_tools::DragValueParams,Struct,InfrastructureExtra,,,"in shadow, not in target"
